,index,text,label
148,222,"The stars @gravitate@ towards each other.
youdao: 星星 相互 吸引 。
google: 星星 相互 吸引 。
opus: 恒星 相互 引力 引向 对方
group_1:
ref: 星星相互@吸引@
group_2:
ref:星星 相互 @吸引@。
group_3:
ref:星星 相互 @吸引@对方。",
149,170,"The room @lightened@ up.
youdao: 房间 里亮 了 起来 。
google: 房间 亮 了 起来 。
opus: 房间 变亮 了
group_1:
ref: 房间里@亮@了起来
group_2:
ref:房间 里@亮@ 了 起来 。
group_3:
ref: 房间 里@亮 @了 起来 。",
150,257,"this plant @roots@ quickly.
youdao: 这种 植物 生根 快 。
google: 这种 植物 生根 很快 。
opus: 这个 植物 的 根 很快 。
group_1:
ref: 这种植物@生根@很快
group_2:
ref:这种 植物 @生根@ 很快 。
group_3:
ref:这种 植物 @生根@ 很快",
151,123,"@smother@ the meat in gravy.
youdao: 把 肉 浸 在 肉汁 里 。
google: 把 肉 浸 在 肉汁 里 。
opus: 肉肉 在 肉汁 中 窒息 。
group_1:
ref: 使肉完全地@浸没@在肉汁里
group_2:
ref:把 肉 @浸@ 在 肉汁 里 。
group_3:
ref:把 肉@ 浸@ 在 肉汁 里 。",
152,235,"@Boost@ the voltage in an electrical circuit.
youdao: 提高 电路 中 的 电压 。
google: 提高 电路 中 的 电压 。
opus: 增强 电路 电压
group_1:
ref: @提高@电路中的电压
group_2:
ref:@提高@ 电路 中 的 电压 。
group_3:
ref:@增强@ 电路的 电压",
153,223,"She @talks@ a lot of nonsense.
youdao: 她 说 了 很多 废话 。
google: 她 说 了 很多 废话 。
opus: 她 胡说八道
group_1:
ref:她@说@了很多废话
group_2:
ref:她 @说@ 了 很多 废话 。
group_3:
ref:她 @说 @了 很多 废话 。",
154,156,"The vessel was @shipwrecked.@
youdao: 船 失事 了 。
google: 这艘 船 遇难 了 。
opus: 该船 遇难 。
group_1:
ref: 这艘船@遇难@了
group_2:
ref:船只 @遇难@了。
group_3:
ref:这艘 船 @遇难 @了 。",
155,52,"The stunt pilot @looped@ his plane.
youdao: 特技 飞行员 使 飞机 盘旋 飞行 。
google: 特技 飞行员 盘旋 他 的 飞机 。
opus: 特技 飞行员 绕过 他 的 飞机
group_1:
lref: 特技飞行员使飞机@盘旋飞行@
group_2:
ref:特技 飞行员 使 飞机 @盘旋 飞行@ 。
group_3:
ref:特技 飞行员 使 飞机@ 盘旋@ 飞行 。",
156,199,"Please @erase@ the formula on the blackboard -- it is wrong!
youdao: 请 把 黑板 上 的 公式 擦掉 — — 它 是 错 的 !
google: 请 把 黑板 上 的 公式 擦掉 — — 它 是 错误 的 ！
opus: 请 删除 黑板 上 的 公式   --   --   这 是 错 的 !
group_1:
ref: 请把黑板上的公式@擦掉@,他是错误的
group_2:
ref:请 把 黑板 上 的 公式 @擦掉@ — — 它 是 错 的 !
group_3:
ref:请 把 黑板 上 的 公式 @擦掉@ — — 它 是 错 的 !",
157,16,"The property @vests@ in the trustees.
youdao: 财产 归 受托人 所有 。
google: 财产 归属 受托人 。
opus: 财产 的 背心 在 受托人 身上 。
group_1:
ref: 财产@归属于@受托人
group_2:
ref:财产 @归属@ 于 受托人。
group_3:
ref: 财产 归 受托人 @所有@ 。",
158,329,"The drug smugglers @landed@ the heroin on the beach of the island.
youdao: 毒品走私 者 把 海洛因 运到 岛上 的 海滩 上 。
google: 毒品走私 者 将 海洛因 运到 岛上 的 海滩 上 。
opus: 毒品走私 者 把 海洛因 落 在 岛上 的 海滩 上 。
group_1:
ref: 毒品走私者使海洛因@到达@岛上的海滩上
group_2:
ref:毒品走私 者 把 海洛因 @运到@ 岛上 的 海滩 上 。
group_3:
ref:毒品走私 者 把 海洛因 @运到@ 岛上 的 海滩 上 。",
159,261,"Vesuvius @erupts@ once in a while.
youdao: 维苏威 火山 偶尔 会 喷发 。
google: 维苏威 火山 偶尔 会 喷发 。
opus: 维苏威 火山 偶尔 会 喷发 一次
group_1:
ref: 维苏威火山偶尔会@喷发@一次
group_2:
ref:维苏威 火山 会 偶尔 @喷发@ 。
group_3:
ref:维苏威 火山 偶尔 会 @喷发@",
160,210,"The architect decided to @stagger@ the chairs in the lecture hall.
youdao: 建筑师 决定 把 报告 厅里 的 椅子 错开 摆放 。
google: 建筑师 决定 错开 演讲 厅 的 椅子 。
opus: 建筑师 决定 把 教室 的 椅子 拉开
group_1:
ref: 建筑师决定把报告厅里的椅子@错开摆放@
group_2:
ref:建筑师 决定 把 报告 厅里 的 椅子 @错开@ 摆放 。
group_3:
ref:建筑师 决定 把 报告 厅里 的 椅子 @错开 摆放 @。",
161,119,"We @interrupt@ the program for the following messages.
youdao: 我们 中断 程序 以 获取 以下 消息 。
google: 我们 为 以下 消息 中断 程序 。
opus: 我们 中断 以下 信息 的 程序 。
group_1:
ref: 我们@中断@程序以获取下列信息
group_2:
ref:我们 @中断@ 程序 以 获取 以下 消息 。
group_3:
ref:我们@ 中断@ 程序 以 获取 以下 消息 。",
162,30,"The prisoner @tugged@ at the chains.
youdao: 囚犯 用力 拉着 铁链 。
google: 犯人 拉 了 拉 铁链 。
opus: 囚犯 用 链子 拖 着 他 。
group_1:
ref: 囚犯@用力拉@铁链
group_2:
ref:囚犯 @拽@着 铁链。
group_3:
ref:囚犯 @用力@ 扯着 铁链 。",
163,130,"This boss @abuses@ his workers.
youdao: 这个 老板 虐待 他 的 工人 。
google: 这个 老板 虐待 他 的 工人 。
opus: 这个 老板 虐待 他 的 工人
group_1:
ref: 这个老板@虐待@他的工人
group_2:
ref:这个 老板@虐待@ 他 的 工人。
group_3:
ref:这个 老板 @虐待@ 他 的 工人 。",
164,200,"The horse was @galloping@ along.
youdao: 那匹马 疾驰 而 过 。
google: 马儿 一路 疾驰 。
opus: 这匹马 正在 奔驰 。
group_1:
ref: 那匹马@很快地跑@过去了
group_2:
ref:马儿 一路@奔驰@。
group_3:
ref:马儿 一路@ 疾驰 @。",
165,146,"@commit@ a random act of kindness.
youdao: 随便 做 一件 善事 。
google: 做出 随机 的 善举 。
opus: 做 一个 随机 的 善意 行为 。
group_1:
ref: 随便@做@一件善事
group_2:
ref:随意 @做@ 一个 善举。
group_3:
ref:随机@ 做@ 一件 善事 。",
166,262,"The motorcycle @smashed@ into the guard rail.
youdao: 摩托车 撞 在 护栏 上 。
google: 摩托车 撞 上 了 护栏 。
opus: 摩托车 撞 上 了 守卫 的 铁轨
group_1:
ref: 摩托车@撞@上了护栏
group_2:
ref:摩托车 @撞@ 在 护栏 上 。
group_3:
ref:摩托车 @撞 @在 护栏 上 。",
167,313,"The seamstress @ruffled@ the curtain fabric.
youdao: 女 裁缝 把 窗帘 织物 弄皱 了 。
google: 女 裁缝 把 窗帘布 弄皱 了 。
opus: 缝纫机 把 窗帘布 弄 得 一团糟
group_1:
ref: 女裁缝把窗帘布@弄皱@了
group_2:
ref:女 裁缝 把 窗帘 布料@弄皱@了。
group_3:
ref:女 裁缝 把 窗帘布@ 弄皱@ 了 。",
168,37,"our new colleague @relaxed@ when he saw that we were a friendly group.
youdao: 当 我们 的 新 同事 看到 我们 是 一个 友好 的 团体 时 ， 他 放松 了 下来 。
google: 当 我们 的 新 同事 看到 我们 是 一个 友好 的 团队 时 ， 他 放松 了 下来 。
opus: 当 我们 的 新 同事 看到 我们 是 一个 友好 的 团体 时 , 他 放松 了 一下 。
group_1:
ref: 当我们的新同事看到我们是一个友好的团队时,他@放松@了下来
group_2:
ref:当 我们 的 新 同事 看到 我们 是 一个 友好 的 团体 时 , 他 @放松@ 了 下来 。
group_3:
ref:当 我们 的 新 同事 看到 我们 是 一个 友好 的 团体 时 , 他@ 放松 @了 下来 。",
169,4,"the infection @spread.@
youdao: 感染 扩散 了 。
google: 感染 蔓延 。
opus: 感染 传播 。
group_1:
ref: 感染@传播@
group_2:
ref:传染病@传播@。
group_3:
ref: 感染 @蔓延@",
170,249,"The swollen river @flooded@ the village.
youdao: 暴涨 的 河水 淹没 了 村庄 。
google: 暴涨 的 河水 淹没 了 村庄 。
opus: 肿胀 的 河水 淹没 了 村子
group_1:
ref: 暴涨的河水@淹没@了村庄
group_2:
ref:暴涨 的 河水 @淹没@ 了 村庄 。
group_3:",
171,308,"just @steam@ the vegetables.
youdao: 把 蔬菜 蒸 一下 就行了 。
google: 只是 蒸 蔬菜 。
opus: 只是 蒸 蔬菜 。
group_1:
ref: 把蔬菜@蒸一下@就好了
group_2:
ref:把 蔬菜 @蒸@ 一下 就行了 。
group_3:
ref:把 蔬菜 @蒸@ 一下 就行了 。",
172,172,"The haze @blurs@ the hills.
youdao: 雾 霾 模糊 了 群山 。
google: 雾 霾 模糊 了 群山 。
opus: 烟雾 模糊 了 山丘
group_1:
ref: 雾霾使群山@模糊@
group_2:
ref:薄雾 使 群山 @变得 模糊@。
group_3:
ref:雾霾使群山@变得模糊@",
173,128,"@fuel@ aircraft, ships, and cars.
youdao: 为 飞机 、 轮船 和 汽车 提供 燃料 。
google: 为 飞机 、 轮船 和 汽车 提供 燃料 。
opus: 燃料 飞机 、 船只 和 汽车 。
group_1:
ref: 为飞机,轮船和汽车@加油@
group_2:
ref:为 飞机 、 轮船 和 汽车 @提供 燃料@ 。
group_3:
ref:为 飞机 、 轮船 和 汽车 @提供 燃料@ 。",
174,238,"@reform@ a political system.
youdao: 改革 政治体制 。
google: 改革 政治体制 。
opus: 改革 政治 制度 。
group_1:
ref: @改革@政治体制
group_2:
ref:@改革@ 政治体制 。
group_3:
ref:@改革@ 政治体制 。",
175,213,"The wrestler @twisted@ his shoulder.
youdao: 摔跤手 扭伤 了 肩膀 。
google: 摔跤手 扭 了 扭 肩膀 。
opus: 摔跤手 扭 了 他 的 肩膀
group_1:
ref: 摔跤手@扭伤@了肩膀
group_2:
ref:摔跤手 @扭 了 扭@他 的 肩膀。
group_3:
ref:摔跤手 扭伤 了 肩膀 。",
176,50,"I can @breathe@ better when the air is clean.
youdao: 当 空气 干净 的 时候 ， 我 可以 呼吸 得 更好 。
google: 当 空气清新 时 ， 我 可以 呼吸 得 更好 。
opus: 空气 清净 时 我 能 呼吸 得 更好
group_1:
ref: 当空气清新时,我可以@呼吸@得更好
group_2:
ref:当 空气 干净 时,我 可以 @呼吸@得 更好。
group_3:
ref:当 空气清新 时 , 我 可以 @呼吸@ 得 更好 。",
177,17,"They began to @volley@ the tennis ball.
youdao: 他们 开始 截击 网球 。
google: 他们 开始 打网球 。
opus: 他们 开始 排 网球
group_1:
ref: 他们开始@飞击@网球
group_2:
ref:他们 开始 @截击@ 网球 。
group_3:
ref:他们 开始 @截击@ 网球 。",
178,168,"Please @communicate@ this message to all employees.
youdao: 请 将 此 信息 传达 给 所有 员工 。
google: 请 将 此 消息 传达 给 所有 员工 。
opus: 请 向 所有 雇员 传达 这一 信息 。
group_1:
ref: 请将此讯息@传达@给所有员工
group_2:
ref:请 将 此 信息 @传达@ 给 所有 员工 。
group_3:
ref:请 将 此 信息 @传达@ 给 所有 员工 。",
179,304,"The hunters @traced@ the deer into the woods.
youdao: 猎 人们 追踪 那 只 鹿 进入 树林 。
google: 猎人 追踪 鹿 进入 树林 。
opus: 猎人 追踪 鹿 进入 树林
group_1:
ref: 猎人们@跟着@那只鹿进入森林
group_2:
ref:猎人 们@跟踪 着@那 只 鹿 进 了 树林。
group_3:
ref:猎 人们 @追着@那 只 鹿 进入 树林",
180,264,"The bird @landed@ on the highest branch.
youdao: 那 只 鸟落 在 最高 的 树枝 上 。
google: 鸟儿 落 在 了 最高 的 树枝 上 。
opus: 鸟儿 降落 在 最高 的 树枝 上
group_1:
ref: 那只鸟儿@落在@了最高的树枝上
group_2:
ref:鸟儿 @落@ 在 最高 的 树枝 上。
group_3:
ref:那 只 鸟@落 在@ 最高 的 树枝 上 。",
181,292,"How do you @spell@ this word?
youdao: 这个 词 怎么 拼 ?
google: 这个 词 怎么 拼 ？
opus: 你 怎么 拼写 这个 词 ?
group_1:
ref: 你怎么@拼写@这个词
group_2:
ref:这个 词 怎么@拼写@？
group_3:
ref: 这个 词 怎么 @拼@ ?",
182,233,"The heavy rain @guttered@ the soil.
youdao: 大雨 冲刷 了 土壤 。
google: 大雨 冲刷 着 泥土 。
opus: 大雨 使 土壤排水 。
group_1:
ref: 大雨@冲刷@着土壤
group_2:
ref:大雨 在 土壤 上@开沟@。
group_3:
ref:大雨 @冲刷@ 了 土壤 。",
183,71,"Water @leaked@ out of the can into the backpack.
youdao: 水从 罐子 里 漏 到 背包 里 。
google: 水从 罐子 里 漏 到 背包 里 。
opus: 水从 罐子 里 流到 背包 里 了
group_1:
ref: 水从罐子里@流到@背包里了
group_2:
ref:水从 罐子 里 @漏@ 到 背包 里 了 。
group_3:
ref:水从 罐子 里 @漏@ 到 背包 里 。",
184,302,"Planes @buzzed@ the crowds in the square.
youdao: 飞机 从 广场 上 的 人群 中 呼啸而过 。
google: 飞机 在 广场 上 嗡嗡作响 。
opus: 飞机 在 广场 上 轰动 了 人群
group_1:
ref: 飞机从广场人群上@嗡嗡地飞过@
group_2:
ref:飞机 在 广场 上@嗡嗡作响@。
group_3:
ref:飞机 在 广场 上 @嗡嗡作响地飞过@ 。",
185,184,"The therapist noticed that the patient's knees tended to @lock@ in this exercise.
youdao: 治疗师 注意 到 ， 在 这个 练习 中 ， 病人 的 膝盖 往往 会 被 锁住 。
google: 治疗师 注意 到 患者 的 膝盖 在 这个 练习 中 倾向 于 锁定 。
opus: 治疗师 注意 到 , 病人 的 膝盖 往往 锁定 在 这种 锻炼 中 。
group_1:
ref: 治疗师注意到,在这个练习中,病人的膝盖会倾向于@锁定@
group_2:
ref:治疗师 注意 到,在 这个 练习 中,患者 的 膝盖 倾向于 @锁定@。
group_3:
ref:治疗师 注意 到 , 在 这个 练习 中 , 病人 的 膝盖 往往 会 @变得僵硬无法动弹@。",
186,291,"He @bowed@ before the King.
youdao: 他 在 国王 面前 鞠躬 。
google: 他 在 国王 面前 鞠躬 。
opus: 他 向 国王 鞠躬
group_1:
ref: 他在国王面前@鞠躬@
group_2:
ref:他 在 国王 面前 @鞠躬@ 。
group_3:
ref:他 向 国王@ 鞠躬@",
187,66,"@heap@ firewood around the fireplace.
youdao: 把 木柴 堆 在 壁炉 周围 。
google: 在 壁炉 周围 堆 柴火 。
opus: 壁炉 周围 的 柴火 堆积 如 柴火 。
group_1:
ref: 把木柴@堆积@在壁炉周围
group_2:
ref:把 木柴 @堆 @在 壁炉 周围 。
group_3:
ref:把 木柴 @堆 @在 壁炉 周围 。",
188,301,"@paste@ the sign on the wall.
youdao: 把 标志 贴 在 墙上 。
google: 把 标志 贴 在 墙上 。
opus: 把 标志 粘 在 墙上
group_1:
ref: 把标志@贴@在墙上
group_2:
ref:把 标志 @贴@ 在 墙上。
group_3:
ref:把 标志 @贴 @在 墙上 。",
189,307,"There are marshes that @stagnate@ the waters.
youdao: 有 沼泽 使水 停滞不前 。
google: 有 沼泽 停滞 水域 。
opus: 有 沼泽   停滞 的 水域 。
group_1:
ref: 有沼泽使水@无法流动@
group_2:
ref:有些 沼泽 使 水 @停滞@。
group_3:
ref:这些是沼泽,它们中的水@静止不动@。",
190,7,"Meteors @showered@ down over half of Australia.
youdao: 流星 掠过 半个 澳大利亚 。
google: 流星雨 袭击 了 澳大利亚 一半 以上 的 地区 。
opus: 超过 半个 澳洲 的 半个 地区   气象 都 冲下 大雨
group_1:
ref: 流星在澳大利亚一半的地区上@大量落下@
group_2:
ref:澳大利亚 的 一半 地区 都 @落@下 了 流星。
group_3:
ref:流星 @划@过 半个 澳大利亚 。",
191,310,"Have you @stuffed@ the turkey yet?
youdao: 你 给 火鸡 填馅 了 吗 ?
google: 你 给 火鸡 填馅 了 吗 ？
opus: 你 填饱 火鸡 了 吗 ?
group_1:
ref: 你把火鸡@喂饱@了么
group_2:
ref:你 给 火鸡 @填馅@了 吗？
group_3:
ref:你 给 火鸡 @填馅@ 了 吗 ?",
192,13,"This hotel can @accommodate@ 250 guests.
youdao: 这家 旅馆 可 容纳 250 位 客人 。
google: 这家 酒店 可 容纳   250   位 客人 。
opus: 该 旅馆 可 容纳 250 名 客人 。
group_1:
ref: 这家旅馆可以给位客人@提供住宿@
group_2:
ref:这家 旅馆 可 @容纳@ 250 位 客人 。
group_3:
ref:这家 旅馆 可 @容纳@ 250 位 客人 。",
193,230,"The sun @radiates@ heat.
youdao: 太阳 散发 热量 。
google: 太阳 散发 热量 。
opus: 太阳 会 发热
group_1:
ref: 太阳@发出@热量
group_2:
ref:太阳 @散发@ 热量 。
group_3:
ref:太阳 @散发@ 热量 。",
194,33,"@relax@ the tension on the rope.
youdao: 放松 绳子 上 的 张力 。
google: 放松 绳索 上 的 张力 。
opus: 绳子 上 的 紧张 放松
group_1:
ref: @放松@绳子上的张力
group_2:
ref:@放松@ 绳子 上 的 张力 。
group_3:
ref:@减小@绳子上的张力",
195,330,"The wind @ruffled@ the surface of the water.
youdao: 风吹 皱 了 水面 。
google: 风 吹动 了 水面 。
opus: 风 吹动 了 水 的 表面
group_1:
ref: 风@吹皱@了水面
group_2:
ref:风@吹皱@ 了 水面 。
group_3:
ref:风@吹 皱@ 了 水面 。",
196,276,"The cooling lava continued to @gutter@ toward lower ground.
youdao: 冷却 的 熔岩 继续 流向 较 低 的 地面 。
google: 冷却 的 熔岩 继续 流向 地势 较 低 的 地方 。
opus: 冷却 熔岩 继续 向 低 地 倾斜
group_1:
ref: 冷却的熔岩继续@流向@地势较低的地方
group_2:
ref:冷却 的 熔岩 继续 @流向@ 地势 较 低 的 地方 。
group_3:
ref:冷却 的 熔岩 继续 @流向@ 地势 较 低 的 地方 。",
197,281,"All our planets @condensed@ out of the same material.
youdao: 我们 所有 的 行星 都 是 由 同样 的 物质 凝聚 而成 。
google: 我们 所有 的 行星 都 由 相同 的 材料 凝聚 而成 。
opus: 我们 所有 的 行星 都 从 同一 物质 中 凝结 出来
group_1:
ref: 我们所有的行星都是由同样的物质@凝聚@而成
group_2:
literal,ref:我们 所有 的 行星 都 是 由 同一 钟 物质 @凝聚@ 而来。
group_3:
ref:我们 所有 的 行星 都 是 由 同样 的 物质 @凝聚@ 而成 。",
198,205,"@spray@ water on someone.
youdao: 往 别人 身上 喷水 。
google: 向 某人 喷水 。
opus: 喷水 在 某人 身上 。
group_1:
ref: 向某人身上@喷水@
group_2:
ref:向 别人@喷@水。
group_3:
ref: 往 别人 身上 @喷@水 。",
199,142,"He @brushed@ the wall lightly.
youdao: 他 轻轻地 擦 了 擦 墙 。
google: 他 轻轻 刷 了 刷 墙壁 。
opus: 他 轻轻地 刷 了 墙
group_1:
ref: 他轻轻地@擦了擦@墙壁
group_2:
ref:他 轻轻地@刷 了 刷@墙。
group_3:
ref:他 轻轻 @刷 了 刷@ 墙壁 。",
200,39,"the bullet @pinged@ when they struck the car.
youdao: 他们 击中 汽车 时 ， 子弹 发出 砰砰 的 响声 。
google: 当 他们 击中 汽车 时 ， 子弹 发出 砰砰 声 。
opus: 子弹 在 他们 撞车 时叮响 。
group_1:
ref: 他们击中汽车时,子弹@发出砰砰的声音@
group_2:
ref:他们 击中 汽车 时,子弹 @发出 砰 的 一声@。
group_3:
ref:他们 击中 汽车 时 , 子弹 @发出 砰砰 的 响声@ 。",
201,153,"the salesman @pounded@ the door knocker.
youdao: 推销员 猛 敲门 环 。
google: 推销员 敲 了 敲门 环 。
opus: 推销员 敲门 敲门
group_1:
ref: 推销员@用力地敲@门环
group_2:
ref:推销员 @猛敲@ 门环。
group_3:
ref:推销员 @敲 了 敲@门 环",
202,255,"We @injected@ the glucose into the patient's vein.
youdao: 我们 把 葡萄糖 注射 到 病人 的 静脉 里 。
google: 我们 将 葡萄糖 注入 患者 的 静脉 。
opus: 我们 把 葡萄糖 注射 进 病人 的 血管 里
group_1:
ref: 我们使葡萄糖@进入@病人的静脉里
group_2:
ref:我们 把 葡萄糖 @注射@ 到 病人 的 静脉 里 。
group_3:
ref:我们 把 葡萄糖 注射 到 病人 的 静脉 里 。",
203,151,"She @splashed@ the water around her.
youdao: 她 把 周围 的 水溅 了 起来 。
google: 她 把 水泼 在 她 周围 。
opus: 她 把 水泼 在 周围
group_1:
ref: 她把周围的水@溅了起来@
group_2:
ref:她 把 水 @溅@到 周围。
group_3:
ref:她 把 周围 的 水@溅 了 起来@ 。",
204,2,"European children learn the breast stroke; they often don't know how to @crawl.@
youdao: 欧洲 儿童 学习 蛙泳 ; 他们 通常 不 知道 如何 爬行 。
google: 欧洲 儿童 学习 蛙泳 ； 他们 通常 不 知道 如何 爬行 。
opus: 欧洲 儿童 学会 了 乳房 中风 ; 他们 往往 不会 爬行 。
group_1:
ref: 欧洲儿童学习蛙泳,我们通常不知道如何@自由泳@
group_2:
ref:欧洲 儿童 学习 蛙泳 : 他们 通常 不 知道 如何 @爬行@ 。
group_3:
ref:欧洲 儿童 学习 蛙泳 : 他们 通常 不 知道 如何 @爬行@ 。",
205,19,"@preserve@ the forest and the lakes.
youdao: 保护 森林 和 湖泊 。
google: 保护 森林 和 湖泊 。
opus: 保护 森林 和 湖泊 。
group_1:
ref: @保护@森林和湖泊
group_2:
ref:@保护@ 森林 和 湖泊 。
group_3:
ref:@保护@ 森林 和 湖泊",
206,183,"The fog @blurs@ my vision.
youdao: 雾 模糊 了 我 的 视线 。
google: 雾 模糊 了 我 的 视线 。
opus: 雾 模糊 了 我 的 视力
group_1:
ref: 雾@模糊@了我的视线
group_2:
ref:雾 @模糊@ 了 我 的 视线 。
group_3:
ref: 雾 @模糊@ 了 我 的 视线 。",
207,48,"They @poured@ water over the floor.
youdao: 他们 把 水 倒 在 地板 上 。
google: 他们 把 水 倒 在 地板 上 。
opus: 他们 倒水 倒 在 地上 。
group_1:
ref: 他们把水@倒在@地上
group_2:
ref:他们 把 水 @倒@ 在 地板 上 。
group_3:
ref:他们 把 水 @倒@ 在 地板 上 。",
208,40,"She @leaned@ over the banister.
youdao: 她 靠 在 栏杆 上 。
google: 她 靠 在 栏杆 上 。
opus: 她 靠 在 了 长椅 上
group_1:
ref: 她@靠在@栏杆上
group_2:
ref:她 @靠@ 在 栏杆 上 。
group_3:
ref:她@ 靠@ 在 栏杆 上",
209,176,"The building was @levelled.@
youdao: 大楼 被 夷为平地 。
google: 建筑物 被 夷为平地 。
opus: 大楼 被 夷为平地 。
group_1:
ref: 大楼被@推平了@
group_2:
ref:大楼 被 @夷平@。
group_3:
ref: 大楼 被 @夷为平地 @。",
210,162,"blue paint @dashed@ with white.
youdao: 蓝漆 与 白漆 相衬 。
google: 蓝色 油漆 点缀着 白色 。
opus: 涂 白白的 蓝漆 。
group_1:
ref: 蓝色油漆与白色油漆@混合@
group_2:
ref:蓝色 油漆 与 白色 油漆 @掺和@在 一起。
group_3:
ref:蓝点@撒@在白色油漆上",
211,62,"Marsh gases @ignited@ suddenly.
youdao: 沼气 突然 燃烧 起来 。
google: 沼气 突然 点燃 。
opus: 沼气 突然 点燃
group_1:
ref: 沼气突然@燃烧@起来
group_2:
ref:沼气 突然 @燃烧@ 起来 。
group_3:
ref:沼气 突然 @燃烧@ 起来",
212,164,"the water @formed@ little beads.
youdao: 水 形成 了 小 珠子 。
google: 水 形成 了 小 珠子 。
opus: 水 形成 小 珠子
group_1:
ref: 水@形成@了小珠子
group_2:
ref:水 @形成@ 了 小 水珠 。
group_3:
ref:水 @形成@ 了 小 珠子",
213,86,"There will be men @guarding@ the horses.
youdao: 会 有人 看守 马匹 的 。
google: 会 有人 看守 马匹 。
opus: 将 有人 守卫 马匹
group_1:
ref: 会有人@看守@马匹的
group_2:
ref:会 有人 @看守@ 马匹 的 。
group_3:
ref:会 有人@ 看守@ 马匹 的 。",
214,221,"@color@ the walls with paint in warm tones.
youdao: 用 暖色调 的 油漆 给 墙壁 上 色 。
google: 用 暖色调 的 油漆 给 墙壁 上 色 。
opus: 彩色 墙壁 , 用 温暖 的 音调 涂色 。
group_1:
ref: 用暖色调的油漆给墙壁@涂上颜色@
group_2:
ref:用 暖色调 的 油漆 给 墙壁 @涂色@ 。
group_3:
ref: 用 暖色调 的 油漆 给 墙壁 @上 色@ 。",
215,81,"She @sowed@ sunflower seeds.
youdao: 她 播种 了 葵花籽 。
google: 她 播种 向日葵 种子 。
opus: 她 播下 了 向日葵 种子
group_1:
ref: 她@播下@了向日葵种子
group_2:
ref:她 @种下@了 向日葵 种子 。
group_3:
ref:她 @播下@ 了 向日葵 种子",
216,232,"Water @flowed@ into the cave.
youdao: 水 流入 洞穴 。
google: 水 流入 洞中 。
opus: 水流 进 洞穴
group_1:
ref:水@流入@洞穴中
group_2:
ref:水 @流入@洞穴 中。
group_3:
ref:水 @流@入洞穴 。",
217,137,"bees were @buzzing@ around the hive.
youdao: 蜜蜂 在 蜂房 周围 嗡嗡叫 。
google: 蜜蜂 在 蜂巢 周围 嗡嗡作响 。
opus: 蜜蜂 在 蜂巢 周围 嗡嗡叫
group_1:
ref: 蜜蜂在蜂房周围@嗡嗡的叫@
group_2:
ref:蜜蜂 在 蜂房 周围 @嗡嗡叫@ 。
group_3:
ref:蜜蜂 在 蜂房 周围 @嗡嗡叫@ 。",
218,331,"This rare Bordeaux must be allowed to @breathe@ for at least 2 hours.
youdao: 这种 罕见 的 波尔多 葡萄酒 必须 让 其 呼吸 至少 2 小时 。
google: 这种 稀有 的 波尔多 葡萄酒 必须 至少 陈放   2   小时 。
opus: 必须 允许 这个 稀有 的 波尔多 呼吸 至少 两 小时 。
group_1:
ref: 这种罕见的波尔多葡萄酒必须让其@接触空气@至少两小时
group_2:
ref:这种 稀有 的 波尔多 葡萄酒 必须 至少 @呼吸@ 2 小时 。
group_3:
ref: 这种 罕见 的 波尔多 葡萄酒 必须 至少@醒酒@两个小时",
219,63,"She @shed@ a lot of tears when this happened.
youdao: 这件 事 发生 时 ， 她 流 了 很多 眼泪 。
google: 当 这件 事 发生 时 ， 她 流下 了 很多 眼泪 。
opus: 事发 时 她 流 了 很多 眼泪
group_1:
ref: 事发时,她@流下@了很多眼泪
group_2:
ref:事发 时 她 @流下@ 了 很多 眼泪。
group_3:
ref:这件 事 发生 时 , 她 @流@ 了 很多 眼泪 。",
220,271,"We @preserve@ these archeological findings.
youdao: 我们 保存 了 这些 考古 发现 。
google: 我们 保存 这些 考古 发现 。
opus: 我们 保存 这些 考古 发现
group_1:
ref:我们保存了这些考古发现。
group_2:
literal,ref:我们 @保护@ 了 这些 考古 发现 。
group_3:
ref:我们 @保存@ 了 这些 考古 发现 。",
221,181,"She @splashed@ the water around her.
youdao: 她 把 周围 的 水溅 了 起来 。
google: 她 把 水溅 到 她 周围 。
opus: 她 把 水泼 在 周围
group_1:
ref:她把水溅到周围了。
group_2:
ref:她 把 水@溅@ 到 周围。
group_3:
ref:她 把 周围 的 水@溅 了 起来 @",
222,145,"The truck @dumped@ the garbage in the street.
youdao: 卡车 把 垃圾 倒 在 街上 。
google: 卡车 把 垃圾 倒 在 街上 。
opus: 卡车 把 垃圾 丢 在 街上
group_1:
ref:卡车把垃圾倒在街上。
group_2:
ref:卡车把垃圾@丢弃@到街上。
group_3:
ref:卡车把垃圾“倒在”街上。",
223,45,"The fireflies were @glowing@ and flying about in the garden.
youdao: 萤火虫 在 花园里 闪闪发光 ， 飞来飞去 。
google: 萤火虫 在 花园里 发光 ， 飞来飞去 。
opus: 萤火虫 在 花园里 发光 飞翔
group_1:
ref:萤火虫在花园里发光,飞来飞去。
group_2:
ref:萤火虫在花园里@发出微弱的光@,飞来飞去。
group_3:
ref:萤火虫在花园里“发光”,飞来飞去。",
