,index,text,label
110,133,"This play is going to @ruffle@ some people.
youdao: 这出 戏会 激怒 一些 人 的 。
google: 这出 戏要 激怒 一些 人 。
opus: 这场 戏会 让 一些 人 失望
group_1:
full: 这出戏将要@激怒@一些人
non: 这出戏会使一些人@愤怒@
group_2:
full: 这出 戏会 @激怒@ 一些 人。
non: 这出 戏会 @惹怒@ 一些人。
group_3:
non: 这场戏会使一些人@生气@。
part: 这场戏会@激怒@一些人。",
111,50,"The stroke @clouded@ memories of her youth.
youdao: 中风 模糊 了 她 年轻 时 的 记忆 。
google: 中风 模糊 了 她 年轻 时 的 记忆 。
opus: 中风 蒙蔽 了 她 年轻 时 的 记忆
group_1:
full: 中风@模糊@了她年轻时的记忆
non: 中风使她@失去@了年轻时的记忆
group_2:
full: 中风 @模糊@ 了 她 年轻 时 的 记忆。
non: 中风 @遮掩@ 了 她 年轻 时 的 记忆。
group_3:
full: 中风使她年轻时的记忆@模糊@了。
non: 中风为她年轻时的记忆@蒙上一层乌云@。",
112,43,"her indifference to his amorous advances really @steamed@ the young man.
youdao: 她 对 他 的 求爱 漠不关心 ， 这真 让 年轻人 生气 。
google: 她 对 他 的 多情 示好 漠不关心 ， 这 让 这个 年轻人 非常 生气 。
opus: 她 对 他 的 热情 进步 漠不关心   真的 激怒 了 年轻人
group_1:
full: 她对他的求爱无动于衷,这@激怒@了年轻人
non: 她对他的求爱无动于衷,这让年轻人非常@生气@
group_2:
non: 她 对 他 的 多情 示好 漠不关心 , 这 让 这个 年轻人 @生气@ 。
part: 她 对 他 的 多情 示好 漠不关心 , 这 让 这个 年轻人 @气鼓鼓@的 。
group_3:
full: 她对他的热情示好十分冷漠,这真的@激怒@了这个年轻男孩。
non: 她对他的热情示好十分冷漠,这真的@激怒@了这个年轻男孩",
113,115,"The ostentatious way of living of the rich @ignites@ the hatred of the poor.
youdao: 富人 浮夸 的 生活 方式 激起 了 穷人 的 仇恨 。
google: 富人 浮华 的 生活 方式 点燃 了 穷人 的 仇恨 。
opus: 富人 的 顽固 生活 方式 点燃 了 穷人 的 仇恨 。
group_1:
full: 富人浮华的生活方式@点燃@了穷人的仇恨.
non: 富人浮夸的生活方式@激起@了穷人的仇恨
group_2:
full: 富人的浮华生活方式@激起@了穷人的仇恨。
non: 富人的浮华生活方式@引起@了穷人的仇恨。
group_3:
non: 富人浮夸的生活方式@引发@了穷人的仇恨
part: 富人浮夸的生活方式@激起@了穷人的仇恨",
114,95,"He @swallowed@ his words.
youdao: 他 咽下 了 自己 的话 。
google: 他 把 话 咽 了 下去 。
opus: 他 吞下 了 他 的 言语 。
group_1:
full: 他把话@咽了回去@
non: 他@欲言又止@
group_2:
full: 他@吞下@了自己的话。
non: 他@没有说出@他自己的话。
group_3:
full: 他@违背@了自己的诺言。
non: 他@不遵守@自己的诺言。",
115,140,"I'm afraid this @spells@ trouble!
youdao: 恐怕 这会 带来 麻烦 !
google: 恐怕 这会 带来 麻烦 ！
opus: 恐怕 这 麻烦 大 了 !
group_1:
full: 恐怕这会@招惹上@麻烦！
non: 恐怕这会@带来@麻烦
group_2:
full: 恐怕 这会 @带来@ 麻烦！
non: 恐怕 这会 @招致@ 麻烦！
group_3:
non: 恐怕 这会 @意味着@ 麻烦 !
part: 恐怕 这会 @带来@ 麻烦 !",
116,198,"The Republicans are @floating@ the idea of a tax reform.
youdao: 共和党人 正在 提出 税制 改革 的 想法 。
google: 共和党人 正在 提出 税制 改革 的 想法 。
opus: 共和党人 正在 浮现   税收 改革 的 想法 。
group_1:
full: 共和党人的脑中正在@浮现@税收改革的想法
non: 共和党人正在@提出@税制改革的想法 。
group_2:
full: 税制改革的想法正在共和党人的脑海中@浮现@ 。
non: 共和党人正在@提出@税制改革的想法 。
group_3:
full: 共和党人正在@提出@税制改革的想法 。
non: 共和党人正在@提出@税制改革的想法。",
117,154,"this may @land@ you in jail.
youdao: 这会 让 你 进 监狱 。
google: 这 可能 会 使 您 入狱 。
opus: 这 可能 会 把 你 关进 监狱
group_1:
full: 这可能会让你@入狱@
non: 这会让你@进监狱@
group_2:
full: 这会让你@身陷囹圄@。
non: 这会把你@关进@监狱。
group_3:
non: 这 可能 会 @使 @你 入狱 。
part: 这 可能 会 让你@遭遇@牢狱之灾 。",
118,281,"the sky @flushed@ with rosy splendor.
youdao: 天空 泛着 玫瑰色 的 光辉 。
google: 天空 染上 了 玫瑰色 的 光彩 。
opus: 满天 都 是 玫瑰花 的 光辉
group_1:
full: 天空@泛着@玫瑰色的光辉
non: 天空@是@玫瑰花一样的颜色
group_2:
non: 天空@发出@玫瑰色的光辉。
part: 天空@泛着@玫瑰色的光辉。
group_3:
full: 天空 @泛着 @玫瑰色 的 光辉 。
non: 天空 @发出@ 玫瑰色 的 光辉 。",
119,80,"The tooth @erupted@ and had to be extracted.
youdao: 这颗 牙 突然 长 出来 ， 必须 拔掉 。
google: 牙齿 长 出来 了 ， 不得不 拔掉 。
opus: 牙齿 爆发 了 , 必须 提取 。
group_1:
full: 这颗牙很突兀的@冒出来@,必须拔掉
non: 这颗牙@露出来@了,必须拔掉
group_2:
full: 这颗 牙 突然 @冒@ 出来 , 必须 拔掉 。
non: 这颗 牙 突然 @长@ 出来 , 必须 拔掉 。
group_3:
full: 这颗牙齿@突然冒了出来@,不得不被拔掉。
non: 这颗牙齿@突然出现@,不得不被拔掉。",
120,149,"a terrible stench @saluted@ our nostrils.
youdao: 一股 可怕 的 恶臭 扑鼻而来 。
google: 一股 可怕 的 恶臭 扑鼻而来 。
opus: 一个 可怕 的 臭臭   敬 我们 的 鼻孔 。
group_1:
full: 一股可怕的恶臭@扑鼻而来@
non: 我们@闻到@一股可拍的恶臭
group_2:
full: 一股 可怕 的 恶臭 @扑鼻而来@。
non: 一股 可怕 的 恶臭 @传来@。
group_3:
non: 一股 可怕 的 恶臭 @致敬@了我们的鼻孔 。
part: 一股 可怕 的 恶臭 @扑@鼻而来 。",
121,168,"The politician @clawed@ his rival.
youdao: 那个 政客 用 爪子 攻击 他 的 对手 。
google: 政客 抓住 了 他 的 对手 。
opus: 政客 抓 了 他 的 对手
group_1:
full: 那个政客不依不饶地@纠缠着@他的对手
non: 政客从对手那里@夺回优势@
group_2:
full: 那个 政客 @攻击@ 他 的 对手。
non: 那个 政客 @抓住@ 他 的 对手。
group_3:
non: 那个政客@猛烈攻击@了他的对手
part: 那个政客@猛烈抨击@了他的对手",
122,260,"He always @wears@ a smile.
youdao: 他 总是 面带微笑 。
google: 他 总是 面带微笑 。
opus: 他 总是 带 着 微笑
group_1:
full: 他总是@面带微笑@
non: 他总是@微笑着@
group_2:
full: 他的脸上总是@挂着微笑@。
non: 他总是@面带@微笑。
group_3:
full: 他总是@面带@微笑。
non: 他总是@维持@微笑",
123,155,"He @shed@ his image as a pushy boss.
youdao: 他 摆脱 了 咄咄逼人 的 老板 形象 。
google: 他 摆脱 了 咄咄逼人 的 老板 形象 。
opus: 他 丢掉 了 他 作为 推手 的 老板 的 形象 。
group_1:
full: 他@一改往日@咄咄逼人的老板形象
non: 他@改变@了自己咄咄逼人的老板形象
group_2:
full: 他@甩掉@了咄咄逼人的老板形象。
non: 他@摆脱@了咄咄逼人的老板形象。
group_3:
full: 他 @摆脱@ 了 咄咄逼人 的 老板 形象 。
non: 他 @蜕去@ 了 咄咄逼人 的 老板 形象 。",
124,69,"The thought of her unhappiness @pricked@ his conscience.
youdao: 想到 她 的 不幸 ， 他 感到 良心不安 。
google: 一 想到 她 的 不幸 ， 他 的 良心 就 刺痛 了 。
opus: 她 不 幸福 的 念头 刺穿 了 他 的 良心
group_1:
full: 一想到她的不幸 ,他的良心就@隐隐作痛@
non: 一 想到她的不幸,他就感到@羞愧@
group_2:
full: 想到 她 的 不幸 , 他 的 良心 就 @痛 @。
non: 她 不 幸福 的 念头 让 他@难受@。
group_3:
full: 想到他的不幸,他的就良心@刺痛@。
non: 想到她的不行,他就良心@不安@。",
125,64,"The hiker @negociated@ the high mountain pass.
youdao: 徒步旅行 者 通过 了 高山 隘口 。
google: 徒步旅行 者 通过 了 高 山口 。
opus: 远足 者 把 高山 通道 连结起来
group_1:
full: 徒步旅行者@翻越@了高山隘口
non: 徒步旅行者@通过@了高山隘口
group_2:
full: 徒步旅行者@顺利通过@了高山隘口。
non: 徒步旅行者@通过@了高山隘口。
group_3:
full: 徒步旅行者@通过@了高山的隘口。
non: 徒步旅行者@通过@了高山的隘口。",
126,165,"@deflate@ the currency.
youdao: 让 货币 紧缩 。
google: 使 货币 收缩 。
opus: 使 货币贬值 。
group_1:
full: 让货币@紧缩@
non: 使货币@价值减少@
group_2:
full: 货币@紧缩@。
non: 货币@收缩@。
group_3:
non: 使 通货@紧缩@ 。
part: 使 货币 @升值@ 。",
127,307,"The sales tax is @absorbed@ into the state income tax.
youdao: 销售税 被 并入 国家 所得税 。
google: 销售税 被 纳入 州 所得税 。
opus: 销售税 纳入 国家 所得税 。
group_1:
full: 销售税被@纳入@国家所得税
non: 销售税被@合并@到国家所得税里
group_2:
full: 销售税 被@纳入@国家 所得税。
non: 销售税 被@计入@国家 所得税。
group_3:
non: 销售税 被 @吸收进@ 州 所得税 。
part: 销售税 被 @纳入@ 州 所得税 。",
128,295,"The tornado @ripped@ along the coast.
youdao: 龙卷风 沿海 岸 肆虐 。
google: 龙卷风 席卷 了 海岸 。
opus: 龙卷风 沿着 海岸 撕裂
group_1:
full: 龙卷风沿着海岸@肆虐不止@
non: 龙卷风沿着海岸@造成严重灾害@
group_2:
full: 龙卷风将海岸@撕裂@。
non: 龙卷风@穿过@海岸。
group_3:
full: 龙卷风 沿海 岸 @肆虐 @。
non: 龙卷风 @贯穿@海 岸 。",
129,136,"We had to @sharpen@ our arguments.
youdao: 我们 必须 使 我们 的 论点 更加 尖锐 。
google: 我们 不得不 加强 我们 的 论点 。
opus: 我们 必须 理清 我们 的 论点 。
group_1:
full: 我们必须使我们的论点更加@尖锐@
non: 我们不得不@加强@我们的论点
group_2:
full: 我们必须使我们的论点更加@尖锐@。
non: 我们必须@强化@我们的论点。
group_3:
non: 我们 不得不 使 我们 的 论点 更加 @好@。
part: 我们 不得不 使 我们 的 论点 更加 @犀利@。",
130,228,"The market is being @clogged@ by these operations.
youdao: 这些 操作 正在 堵塞 市场 。
google: 这些 操作 正在 堵塞 市场 。
opus: 市场 正 受到 这些 业务 的 阻碍 。
group_1:
full: 这些操作正在@堵塞@市场
non: 这些操作正在@影响@市场发展
group_2:
non: 这些 业务 对 市场@造成负面影响@ 。
part: 这些 业务 正在@阻碍@ 市场 的 发展 。
group_3:
non: 市场的发展正收到这些操作的@阻碍@。
part: 这些操作正在使市场发展@凝滞@。",
131,257,"The new moon @peeped@ through the tree tops.
youdao: 新月 从 树梢 上探 出头 来 。
google: 新月 透过 树梢 窥视 。
opus: 新 的 月亮 在 树顶上 偷窥
group_1:
full: 新月从树梢上@探出头来@
non: 新月从树梢上@露出来@
group_2:
full: 新月 从 树梢 上 @探 出头 来@。
non: 新月 从 树梢 上 @窥视@。
group_3:
non: 新月 透过 树梢 @窥视@ 。
part: 新月 从 树梢 上@探 出头@ 来 。",
132,4,"The editors of the left- leaning paper @attacked@ the new House Speaker.
youdao: 这家 左倾 报纸 的 编辑 们 攻击 新任 众议院 议长 。
google: 左倾 报纸 的 编辑 们 攻击 了 新任 众议院 议长 。
opus: 左倾 报纸 的 编辑 攻击 了 新 上议院 议长 。
group_1:
full: 这家左倾报纸的编辑们@抨击@了新任众议院议长
non: 这家左倾报纸的编辑们@批评@新任众议院议长
group_2:
full: 这家 左倾 报纸 的 编辑 们 @抨击@ 了 新任 众议院 议长。
non: 这家 左倾 报纸 的 编辑 们 @打击@ 了 新任 众议院 议长。
group_3:
non: 这家 左倾 报纸 的 编辑 们 @攻击了@ 新任 众议院 议长 。
part: 这家 左倾 报纸 的 编辑 们 @猛烈地批评了@ 新任 众议院 议长 。",
133,117,"He was @locked@ in a laughing fit.
youdao: 他 大笑 起来 。
google: 他 笑 得 合不拢嘴 。
opus: 他 被困 在 笑容 中
group_1:
full: 他笑得@合不拢嘴@
non: 他笑得@停不下来@
group_2:
full: 他笑的@合不拢嘴@。
non: 他@大笑@起来。
group_3:
full: 他笑得@合@不拢嘴。
non: 他被困@@在一个笑的状态中。",
134,116,"@flood@ the market with tennis shoes.
youdao: 网球鞋 充斥 市场 。
google: 网球鞋 充斥 市场 。
opus: 网球鞋 充斥 着 市场 。
group_1:
full: 网球鞋在市场@泛滥@
non: 市场上@都是@网球鞋
group_2:
full: 网球鞋@大量涌入@市场。
non: 网球鞋@充斥@了市场。
group_3:
full: 网球鞋@淹没@了市场。
non: 网球鞋@充斥@市场。",
135,106,"She @scanned@ the newspaper headlines while waiting for the taxi.
youdao: 她 在 等 出租车 时 浏览 了 一下 报纸 的 标题 。
google: 等 出租车 的 时候 ， 她 扫 了 一眼 报纸 的 头条 。
opus: 她 在 等待 出租车 时 扫描 了 报纸 头条新闻 。
group_1:
full: 等出租车的时候 ,她@扫了一眼@报纸的头条
non: 她在等待出租车时报纸 头条新@简单浏览@了报纸的头条
group_2:
full: 她在等出租车的时候,@扫了@一眼报纸的头条。
non: 她在等出租车的时候,@浏览@了报纸头条。
group_3:
non: 她在等出租车的时候@快速看@了一眼报纸上的新闻标题
part: 她在等出租车时@扫@了一眼报纸上的新闻标题",
136,234,"The hydrogen @binds@ the oxygen.
youdao: 氢 与 氧 结合 。
google: 氢 结合 氧 。
opus: 氢 结合 氧气
group_1:
full: 氢与氧@结合@
non: 氢与氧@反应@
group_2:
full: 氢 与 氧 @结合@。
non: 氢 与 氧 @混合@。
group_3:
full: 氢与氧@结合@.
non: 氢与氧@结合@。",
137,6,"He @injected@ new life into the performance.
youdao: 他 给 演出 注入 了 新 的 活力 。
google: 他 为 演出 注入 了 新 的 活力 。
opus: 他 给 表演 注入 了 新 的 生命
group_1:
full: 他为演出@注入@了新的活力
non: 他为演出@增添@了新的活力
group_2:
full: 他 给 演出 @注入@ 了 新 的 活力 。
non: 他 给 演出 @加入@ 了 新 的 活力 。
group_3:
full: 他为表演@注入@了新的生命。
non: 他为表演@注入@了新的生命。",
138,254,"my brain is @swimming@ after the bottle of champagne.
youdao: 喝 了 一瓶 香槟 后 ， 我 的 脑子 都 晕 了 。
google: 我 的 大脑 在 一瓶 香槟 之后 游动 。
opus: 我 的 大脑 在 喝 香槟 后 游泳
group_1:
full: 喝了一瓶香槟之后,我@晕头转向@,找不着北
non: 喝了一瓶香槟之后,我的思想@变得混乱@
group_2:
full: 喝 了 一瓶 香槟 后, 我 的 脑子 都 @翻腾@ 了。
non: 喝 了 一瓶 香槟 后, 我 的 脑子 都 @晕@ 了。
group_3:
non: 在喝了一瓶香槟之后,我的脑袋@发晕@。
part: 在喝了一瓶香槟之后,我感觉自己的大脑@在漂浮@。",
139,152,"The scream @pierced@ the night.
youdao: 尖叫声 划破 黑夜 。
google: 尖叫声 划破 夜空 。
opus: 尖叫声 刺穿 了 夜晚
group_1:
full: 尖叫声@划破@黑夜
non: 尖叫声@穿透@黑夜
group_2:
full: 尖叫声 @划破@ 夜空。
non: 尖叫声 @刺穿@ 黑夜 。
group_3:
full: 尖叫声 @刺穿@ 了 夜晚。
non: 尖叫声让夜晚@变得不再宁静@",
140,37,"Their faces were @clouded@ with sadness.
youdao: 他们 愁容满面 。
google: 他们 的 脸上 笼罩着 悲伤 。
opus: 他们 的 面目 是 满 是 悲伤 的 。
group_1:
full: 他们的脸上@笼罩@着悲伤
non: 他们的脸上@带着@悲伤的神情
group_2:
full: 他们 愁容@满面 @。
non: 他们 的 脸上 @显示@着 悲伤 。
group_3:
full: 他们@满面愁容@。
non: 他们的脸上被伤心@笼罩@。",
141,150,"Her optimism @whistled@ away these worries.
youdao: 她 的 乐观 驱散 了 这些 忧虑 。
google: 她 的 乐观 驱散 了 这些 担忧 。
opus: 她 的 乐观 情绪 消除 了 这些 担忧 。
group_1:
full: 她的乐观使这些忧虑@烟消云散@
non: 她的乐观使这些忧虑@消散@
group_2:
full: 她 的 乐观 @驱散@ 了 这些 忧虑 。
non: 她 的 乐观 @消除@ 了 这些 忧虑 。
group_3:
non: 她的乐观@消除@了这些担忧
part: 她的乐观@驱散@了这些担忧",
142,305,"He @absorbed@ the knowledge or beliefs of his tribe.
youdao: 他 吸收 了 他 部落 的 知识 和 信仰 。
google: 他 吸收 了 部落 的 知识 或 信仰 。
opus: 他 吸收 了 部落 的 知识 或 信仰 。
group_1:
full: 他@吸取@了他部落的知识和信仰
non: 他@学习@了她部落的知识和信仰
group_2:
non: 他@吸收@了他的部落的知识和信仰。
part: 他@全心投入于@他部落的知识和信仰 。
group_3:
full: 他对他部落的知识或信仰@着迷@了。
non: 他@吸收@了他部落的知识或信仰。",
143,123,"He @downed@ three martinis before dinner.
youdao: 晚饭 前 他 喝 了 三杯 马提尼酒 。
google: 晚饭 前 他 喝 了 三杯 马提尼酒 。
opus: 他 晚饭 前 喝 了 三杯 马 提尼
group_1:
non: 晚饭前他@喝@了三杯马提尼酒
part: 晚饭前他@牛饮@了三杯马提尼
group_2:
full: 晚饭前他@一口气喝了@三杯马提尼酒。
non: 晚饭前他@喝了@三杯马提尼酒。
group_3:
full: 晚饭前他@灌下@三杯马提尼酒。
non: 晚饭前他@喝@了三杯马提尼酒。",
144,17,"The cold @pierced@ her bones.
youdao: 寒冷 刺痛 了 她 的 骨头 。
google: 寒冷 刺穿 了 她 的 骨头 。
opus: 寒冷 刺穿 了 她 的 骨头
group_1:
full: 寒冷刺穿@了她的骨头
non: 寒冷使她的骨头@感到疼痛@
group_2:
non: 寒冷@刺穿@了 她 的 骨头。
part: 寒冷@刺痛@了 她 的 骨头。
group_3:
full: 她感到寒风@刺@骨。
non: 寒冷@刺痛@了她的骨头。",
145,294,"Make the people's hearts @glow.@
youdao: 让 人们 的 心 发光 。
google: 让 人民 的 心灵 焕发 光彩 。
opus: 让 人民 的 心 发光
group_1:
full: 让人民的心灵@焕发光彩@
non: 让人们的感情@洋溢@
group_2:
full: 让 人民 @心满意足@。
non: 让 人民 内心@愉快@。
group_3:
non: 让 人民 的 心灵 @发光@
part: 让 人民 的 心灵 @焕发 光彩 @。",
146,217,"@build@ a defense on nothing but the accused person's reputation.
youdao: 只靠 被告 的 名誉 来 为 自己 辩护 。
google: 除了 被告人 的 名誉 外 ， 别无他法 。
opus: 除了 被告 的 名声 之外   辩护 也 无所不为
group_1:
non: 只靠被告的名誉来为自己@辩解@
part: 只靠被告的名誉来为自己@辩护@
group_2:
full: 只靠 被告人 的 名誉 来 为 自己 @辩护@。
non: 只靠 被告人 的 名誉 来 为 自己 @辩解@。
group_3:
full: 只靠被告的名誉来为自己@建设防御@
non: 只靠被告的名誉来为自己@辩护@",
147,53,"The crisis @precipitated@ by Russia's revolution.
youdao: 这场 危机 是 由 俄国 革命 引发 的 。
google: 俄国 革命 引发 的 危机 。
opus: 俄罗斯 革命 引发 的 危机 。
group_1:
full: 这场危机是由俄国革命@引发@的
non: 这场危机是由俄国革命@促成@的
group_2:
full: 这场 危机 是 由 俄国 革命 @引发@ 的。
non: 这场 危机 是 由 俄国 革命 @促成@ 的。
group_3:
non: 俄国革命@引发@的危机
part: 俄国革命@催生@的危机",
148,61,"She could not @recapture@ that feeling of happiness.
youdao: 她 无法 重新 获得 那种 幸福 的 感觉 。
google: 那种 幸福 的 感觉 ， 她 再也 找 不 回来 了 。
opus: 她 无法 重拾 那种 幸福 的 感觉
group_1:
full: 她无法@重拾@那种幸福的感觉了
non: 她再也@找不到@那种幸福的感觉了
group_2:
full: 她无法@重拾@那种幸福的感觉。
non: 她无法@重新获得@那种幸福的感觉。
group_3:
full: 她无法@重拾@那种幸福的感觉了。
non: 她无法@重新获得@那种幸福的感觉了。",
149,237,"the stock market @plunged.@
youdao: 股票市场 暴跌 。
google: 股市 暴跌 。
opus: 股市 暴跌 。
group_1:
full: 股市@暴跌@
non: 股市@大幅度下降@
group_2:
full: 股市@暴跌@。
non: 股市@下跌@。
group_3:
full: 股市@暴跌@
non: 股市@猛降@",
150,211,"Fame @redounds@ to the heroes.
youdao: 名望 有益于 英雄 。
google: 功名 回馈 英雄 。
opus: 英雄 的 名声 被 打成 红名
group_1:
full: 功名@归于@英雄
non: 英雄@获得@了名望
group_2:
full: 荣耀 @属于@ 英雄。
non: 荣耀 @有益于@ 英雄。
group_3:
non: 名望 @改进@ 英雄 。
part: 功名 @回馈@ 英雄 。",
151,47,"The soldiers @sifted@ through the woods.
youdao: 士兵 们 在 树林 中 仔细 搜寻 。
google: 士兵 们 在 树林 中 搜寻 。
opus: 士兵 们 在 树林 里 筛选 了 出来
group_1:
full: 士兵们在树林中仔细@筛查@
non: 士兵们在树林中仔细@搜索@
group_2:
full: 士兵 们 在 树林 中 仔细 @搜寻@ 。
non: 士兵 们 在 树林 中 仔细 @寻找@ 。
group_3:
full: 士兵们在树林中@仔细筛查@。
non: 士兵们在树林中@仔细搜寻@。",
152,235,"He @locked@ his hands around her neck.
youdao: 他用 手 紧紧 搂住 她 的 脖子 。
google: 他 双手 环住 她 的 脖子 。
opus: 他 把 双手 锁 在 她 的 脖子 上
group_1:
full: 她用手@锁住@她的脖子
non: 他用手@搂住@她的脖子
group_2:
full: 他 的 手@锁@在 她 的 脖子 上。
non: 他 用 手@紧紧 搂住@她 的 脖子。
group_3:
non: 他用手紧紧@搂住@她的脖子。
part: 他用双手@环住@她的脖子。",
153,202,"The listeners @bolted@ when he discussed his strange ideas.
youdao: 当 他 讨论 他 的 奇怪 想法 时 ， 听众 们 都 跑 开 了 。
google: 当 他 讨论 他 的 奇怪 想法 时 ， 听众 都 惊呆 了 。
opus: 当 他 讨论 他 奇怪 的 想法 时   听众 就 溜走 了
group_1:
full: 当他讨论他的奇怪想法时 ,听众们@四处逃窜@
non: 当他讨论他的奇怪想法时 ,听众们都2跑开@了
group_2:
non: 当 他 讨论 他 的 奇怪 想法 时 , 听众 们 都@ 走 @开 了 。
part: 当 他 讨论 他 的 奇怪 想法 时 , 听众 们 都 @散场@ 了 。
group_3:
non: 当他谈论他奇怪的想法时,听众们都@离开@了。
part: 当他谈论他奇怪的想法时,听众们都@哄然而散@。",
154,200,"Tears @guttered@ down her face.
youdao: 眼泪 从 她 脸上 流下来 。
google: 眼泪 从 她 的 脸上 流下来 。
opus: 眼泪 从 她 脸上 流下
group_1:
full: 眼泪在她的脸上@流淌@。
non: 眼泪从她的脸上@流下来@
group_2:
full: 她@潸然泪下@。
non: 眼泪 从 她 脸上 @流@下来 。
group_3:
full: 眼泪 从 她 的 脸上 @淌@了下来 。
non: 眼泪 从 她 的 脸上 @流@了下来 。",
155,206,"Our new synthetic fabric @breathes@ and is perfect for summer wear.
youdao: 我们 的 新 合成 面料 透气 ， 非常适合 夏天 穿 。
google: 我们 的 新型 合成 面料 透气性 好 ， 非常适合 夏季 穿着 。
opus: 我们 的 新 合成 布料 呼吸 , 适合 夏季 穿戴 。
group_1:
full: 我们的新型合成面料@轻薄透气@ , 非常适合夏季穿着
non: 我们的新型合成面料@透气性好@ , 非常适合夏季穿着
group_2:
full: 我们 的 新 合成 面料 @透气性 好@, 非常适合 夏季 穿着。
non: 我们 的 新 合成 面料 @透气@, 非常适合 夏季 穿着。
group_3:
full: 我们的新型合成面料@会呼吸@,非常适合夏天穿。
non: 我们的新型合成面料@透气性好@,非常适合夏天穿。",
156,181,"When does the court of law @sit?@
youdao: 法庭 什么 时候 开庭 ?
google: 法庭 什么 时候 开庭 ？
opus: 法院 何时 开庭 ?
group_1:
full: 法庭什么时候@开庭@
non: 法庭的审理什么时候@开始@
group_2:
full: 法庭 什么 时候 @开庭审理@？
non: 法庭 什么 时候 @开庭@？
group_3:
non: 法庭什么时候@开始@？
part: 法庭什么时候@开始@？",
157,10,"Don't @abuse@ the system.
youdao: 不要 滥用 这个 系统 。
google: 不要 滥用 系统 。
opus: 不要 滥用 系统 。
group_1:
full: 不要@滥用@这个系统
non: 不要随便错误的@使用@这个系统
group_2:
full: 不要 @滥用 @这个系统。
non: 不要@过度使用@这个系统 。
group_3:
full: 不要 @滥用@ 这个 系统 。
non: : 不要 @虐待@这个 系统 。",
158,16,"I @attacked@ the problem as soon as I got out of bed.
youdao: 我 一 起床 就 着手 解决 这个 问题 。
google: 我 一 起床 就 解决 了 这个 问题 。
opus: 我 一下床 就 攻击 了 问题
group_1:
full: 我一起床就@着手解决@了这个问题
non: 我一起床就@解决@了这个问题
group_2:
full: 我 一 起床 就 @着手 解决@ 这个 问题 。
non: 我 一 起床 就 @解决@ 这个 问题 。
group_3:
non: 我一下床就开始@解决@这个问题
part: 我一下床就开始@对付@这个问题",
159,283,"The vestiges of political democracy were soon @uprooted.@
youdao: 政治 民主 的 残余 很快 就 被 铲除 了 。
google: 政治 民主 的 残余 很快 被 连根拔起 。
opus: 政治 民主 的 残余 很快 被 清除 。
group_1:
full: 政治民主的残余很快就被@铲除@了
non: 政治民主的残余很快被@清除@了
group_2:
full: 政治 民主 的 余党 很快 被 @连根拔起 @。
non: 政治 民主 的 余党 很快 被 @清除@ 。
group_3:
full: 民主政治的残余很快就被@铲除@了。
non: 民主政治的残余很快就被@连根拔起@了。",
160,296,"the workers @spell@ every four hours.
youdao: 工人 们 每 四 小时 拼写 一次 。
google: 工人 们 每 四个 小时 拼 一次 。
opus: 工人 每 四个 小时 拼写 一次
group_1:
full: 工人们每四小时@轮换@工作
non: 工人们每四小时@换@一个人工作
group_2:
full: 工人 们 每 四个 小时 @换班@ 一次。
non: 工人 们 每 四个 小时 @替换@ 一次。
group_3:
full: 工人们每四个小时@轮班@一次。
non: 工人们每四个小时@转换@一次。",
161,145,"Interest in ESP @revived.@
youdao: 对 超感 知觉 的 兴趣 恢复 了 。
google: 对   ESP   的 兴趣 重新 燃起 。
opus: 恢复 了 对 ESP 的 兴趣 。
group_1:
full: 对esp的兴趣@重新燃起@
non: 对esp知觉 的 兴趣@恢复@了
group_2:
full: 对 esp @重新燃起@ 兴趣。
non: 对 esp @恢复@ 兴趣。
group_3:
full: @重新燃起@了对esp的兴趣。
non: @恢复@了对esp的兴趣。",
162,215,"sorrow was @mapped@ on the mother's face.
youdao: 母亲 的 脸上 流露出 悲伤 的 神情 。
google: 悲伤 映射 在 母亲 的 脸上 。
opus: 悲伤 画 在 母亲 脸上
group_1:
full: 母亲的脸上@流露出@悲伤的神情
non: 悲伤@显示@在母亲的脸上
group_2:
full: 母亲 的 脸上 @流露出@ 悲伤 的 神情。
non: 母亲 的 脸上 @映射出@ 悲伤 的 神情。
group_3:
non: 悲伤 @绘制@ 在 母亲 的 脸上 。
part: 悲伤 @映射@ 在 母亲 的 脸上 。",
163,142,"The river @thundered@ below.
youdao: 河水 在 下面 轰鸣 。
google: 河水 在 下面 轰鸣 。
opus: 河水 在 下方 闪电
group_1:
full: 河水在下面@轰鸣@
non: 河水在下方@滚滚流动@
group_2:
non: 河水 在 下面@发出轰隆的响声@。
part: 河水 在 下面@咆哮@。
group_3:
full: 河水 在 下面 @轰鸣@ 。
non: : 河水 在 下面 @雷响@ 。",
